date,ticker,open,high,low,close,volume,daily_return,log_return
2021-09-24,AMZN,7266.12,7286.71,7233.5,7246.95,34798098,-0.007065,-0.007065
2021-09-25,AMZN,7274.51,7290.11,7147.19,7152.64,32771536,-0.013099,-0.013099
2021-09-26,AMZN,7133.51,7334.2,7112.6,7308.87,31363384,0.021607,0.021607
2021-09-29,AMZN,7296.23,7354.1,7275.97,7352.74,31891198,0.005985,0.005985
2021-09-30,AMZN,7330.93,7607.7,7312.48,7607.09,30632245,0.034007,0.034007
2021-10-01,AMZN,7624.54,7704.24,7607.41,7699.59,28232096,0.012086,0.012086
2021-10-02,AMZN,7714.37,7741.05,7544.12,7548.44,25128565,-0.019826,-0.019826
2021-10-03,AMZN,7541.16,7655.23,7527.75,7638.72,24700573,0.011889,0.011889
2021-10-06,AMZN,7600.07,7644.93,7594.14,7643.5,38165430,0.000626,0.000626
2021-10-07,AMZN,7631.07,7792.48,7604.92,7776.22,36346708,0.017215,0.017215
2021-10-08,AMZN,7774.74,7778.42,7701.17,7702.06,38965393,-0.009583,-0.009583
2021-10-09,AMZN,7679.78,7737.21,7670.68,7734.75,30536116,0.004235,0.004235
2021-10-10,AMZN,7732.91,7757.97,7722.09,7742.12,24913265,0.000953,0.000953
2021-10-13,AMZN,7707.58,7814.39,7699.63,7806.21,29054899,0.008244,0.008244
2021-10-14,AMZN,7775.82,7823.25,7746.63,7791.23,34995648,-0.001921,-0.001921
2021-10-15,AMZN,7804.42,7829.61,7774.65,7778.11,24714579,-0.001685,-0.001685
2021-10-16,AMZN,7808.74,7861.98,7786.68,7848.23,37067830,0.008975,0.008975
2021-10-17,AMZN,7820.19,7857.42,7811.27,7841.69,34226636,-0.000834,-0.000834
2021-10-20,AMZN,7834.07,7917.54,7828.66,7910.84,39000420,0.008779,0.008779
2021-10-21,AMZN,7867.67,7885.49,7798.87,7814.51,30357351,-0.012251,-0.012251
2021-10-22,AMZN,7802.24,7827.46,7650.92,7692.92,35526912,-0.015681,-0.015681
2021-10-23,AMZN,7686.25,7815.95,7681.79,7801.29,35358585,0.013988,0.013988
2021-10-24,AMZN,7783.68,7791.21,7696.88,7710.9,32730878,-0.011654,-0.011654
2021-10-27,AMZN,7696.05,7714.4,7622.98,7660.45,32561418,-0.006564,-0.006564
2021-10-28,AMZN,7673.78,7747.02,7670.19,7746.48,23520478,0.011168,0.011168
2021-10-29,AMZN,7729.61,7862.22,7707.09,7857.05,25686453,0.014172,0.014172
2021-10-30,AMZN,7865.31,7935.2,7852.9,7933.44,22678763,0.009676,0.009676
2021-10-31,AMZN,7950.83,7982.26,7944.1,7962.09,37306288,0.003604,0.003604
2021-11-03,AMZN,7959.79,7979.45,7905.16,7910.91,31146018,-0.006448,-0.006448
2021-11-04,AMZN,7902.9,7941.91,7812.57,7824.64,25624009,-0.010966,-0.010966
2021-11-05,AMZN,7833.64,7836.73,7813.99,7836.6,30575406,0.001528,0.001528
2021-11-06,AMZN,7829.56,7871.68,7810.23,7849.29,26064787,0.001617,0.001617
2021-11-07,AMZN,7842.0,7869.32,7810.9,7856.63,35813849,0.000935,0.000935
2021-11-10,AMZN,7874.35,8099.67,7851.63,8082.83,23371603,0.028384,0.028384
2021-11-11,AMZN,8071.74,8200.35,8070.59,8196.27,39971018,0.013937,0.013937
2021-11-12,AMZN,8181.46,8188.83,8118.83,8143.8,39801295,-0.006423,-0.006423
2021-11-13,AMZN,8125.08,8188.06,8101.88,8157.91,28743129,0.001731,0.001731
2021-11-14,AMZN,8162.7,8255.79,8159.99,8250.98,31786496,0.011344,0.011344
2021-11-17,AMZN,8261.59,8392.81,8260.87,8385.3,35984927,0.016149,0.016149
2021-11-18,AMZN,8431.19,8453.45,8140.16,8145.06,31375965,-0.029068,-0.029068
2021-11-19,AMZN,8134.21,8162.5,8127.61,8160.43,26630511,0.001886,0.001886
2021-11-20,AMZN,8185.7,8204.93,8153.02,8165.21,27857285,0.000585,0.000585
2021-11-21,AMZN,8161.59,8203.9,8134.89,8180.42,29773632,0.001861,0.001861
2021-11-24,AMZN,8209.68,8213.33,8170.62,8172.92,27968619,-0.000917,-0.000917
2021-11-25,AMZN,8180.07,8261.73,8173.37,8230.32,29177207,0.006998,0.006998
2021-11-26,AMZN,8192.33,8299.32,8189.16,8296.84,23230009,0.00805,0.00805
2021-11-27,AMZN,8291.49,8459.15,8290.27,8439.58,28537843,0.017057,0.017057
2021-11-28,AMZN,8424.81,8579.65,8423.16,8571.87,28021974,0.015554,0.015554
2021-12-01,AMZN,8556.96,8713.45,8551.48,8707.09,32541804,0.015652,0.015652
2021-12-02,AMZN,8688.14,8710.49,8688.11,8703.8,32868626,-0.000379,-0.000379
2021-12-03,AMZN,8747.36,8758.8,8547.09,8552.88,33071928,-0.017491,-0.017491
2021-12-04,AMZN,8585.68,8593.02,8489.36,8512.27,32994564,-0.00476,-0.00476
2021-12-05,AMZN,8529.08,8529.4,8400.18,8415.64,32195577,-0.011416,-0.011416
2021-12-08,AMZN,8417.07,8535.48,8414.54,8515.54,31827614,0.011801,0.011801
2021-12-09,AMZN,8534.14,8627.63,8531.52,8596.47,35133530,0.009459,0.009459
2021-12-10,AMZN,8557.63,8564.74,8537.8,8541.18,36026332,-0.006452,-0.006452
2021-12-11,AMZN,8526.69,8674.73,8514.32,8658.43,36705892,0.013634,0.013634
2021-12-12,AMZN,8664.86,8665.37,8599.79,8641.23,39415474,-0.001988,-0.001988
2021-12-15,AMZN,8618.69,8657.58,8595.62,8607.86,32962541,-0.003869,-0.003869
2021-12-16,AMZN,8587.75,8603.1,8541.27,8566.59,23609406,-0.004805,-0.004805
2021-12-17,AMZN,8600.15,8651.7,8594.98,8643.08,23032899,0.008889,0.008889
2021-12-18,AMZN,8627.08,8783.51,8625.1,8770.7,40160195,0.014657,0.014657
2021-12-19,AMZN,8776.43,8806.56,8566.43,8583.36,27726103,-0.021591,-0.021591
2021-12-22,AMZN,8584.73,8586.21,8492.97,8501.42,24576931,-0.009591,-0.009591
2021-12-23,AMZN,8494.1,8635.28,8489.68,8633.17,28337198,0.015378,0.015378
2021-12-24,AMZN,8652.07,8685.17,8478.72,8502.97,30153654,-0.015196,-0.015196
2021-12-25,AMZN,8478.8,8576.66,8463.98,8555.93,39005174,0.00621,0.00621
2021-12-26,AMZN,8567.13,8572.58,8529.22,8541.45,34368467,-0.001694,-0.001694
2021-12-29,AMZN,8567.81,8630.7,8557.55,8618.44,30787034,0.008973,0.008973
2021-12-30,AMZN,8622.67,8644.35,8538.22,8547.38,35782292,-0.008279,-0.008279
2021-12-31,AMZN,8578.44,8612.29,8510.22,8516.4,25356136,-0.003631,-0.003631
2022-01-01,AMZN,8489.37,8513.54,8476.09,8499.41,30796004,-0.001997,-0.001997
2022-01-02,AMZN,8509.73,8713.55,8486.67,8710.88,33607540,0.024576,0.024576
2022-01-05,AMZN,8718.96,8824.84,8704.15,8797.9,28193596,0.009941,0.009941
2022-01-06,AMZN,8807.49,9060.07,8796.05,9058.26,41739036,0.029163,0.029163
2022-01-07,AMZN,9072.91,9077.69,8979.48,8994.47,24758099,-0.007067,-0.007067
2022-01-08,AMZN,8992.93,9025.48,8986.55,9012.02,22501761,0.001949,0.001949
2022-01-09,AMZN,8992.13,9008.25,8750.71,8774.25,29175987,-0.026738,-0.026738
2022-01-12,AMZN,8778.59,8793.81,8666.68,8682.24,30652353,-0.010542,-0.010542
2022-01-13,AMZN,8670.99,8693.99,8638.84,8661.93,25772409,-0.002341,-0.002341
2022-01-14,AMZN,8681.25,8707.89,8589.23,8612.02,35944418,-0.005779,-0.005779
2022-01-15,AMZN,8612.82,8779.93,8604.89,8772.08,26580700,0.018415,0.018415
2022-01-16,AMZN,8755.9,8764.46,8521.19,8555.69,30939126,-0.024977,-0.024977
2022-01-19,AMZN,8582.08,8594.06,8559.93,8583.62,27656094,0.003259,0.003259
2022-01-20,AMZN,8586.2,8704.38,8546.01,8677.02,22667798,0.010822,0.010822
2022-01-21,AMZN,8761.35,8770.32,8583.12,8605.39,31460790,-0.008289,-0.008289
2022-01-22,AMZN,8615.01,8666.89,8590.07,8662.42,28773245,0.006605,0.006605
2022-01-23,AMZN,8662.21,8700.93,8461.09,8462.87,37966347,-0.023306,-0.023306
2022-01-26,AMZN,8460.46,8468.9,8428.35,8448.05,40713595,-0.001753,-0.001753
2022-01-27,AMZN,8455.3,8477.43,8367.31,8377.19,38024055,-0.008423,-0.008423
2022-01-28,AMZN,8371.56,8395.86,8270.32,8282.74,33425882,-0.011338,-0.011338
2022-01-29,AMZN,8250.71,8260.73,8134.97,8140.67,25619207,-0.017301,-0.017301
2022-01-30,AMZN,8168.1,8241.88,8167.34,8239.14,31439841,0.012023,0.012023
2022-02-02,AMZN,8225.69,8273.45,8222.84,8257.48,38355010,0.002224,0.002224
2022-02-03,AMZN,8295.43,8308.03,8073.81,8080.86,27922638,-0.021622,-0.021622
2022-02-04,AMZN,8086.97,8125.31,8067.44,8101.74,32800453,0.002581,0.002581
2022-02-05,AMZN,8097.47,8098.09,8037.94,8041.16,28917825,-0.007506,-0.007506
2022-02-06,AMZN,8014.43,8193.42,7994.59,8179.98,22504645,0.017116,0.017116
2022-02-09,AMZN,8199.9,8202.79,8134.06,8153.01,33720639,-0.003302,-0.003302
2022-02-10,AMZN,8155.38,8156.93,8095.35,8097.41,33126158,-0.006843,-0.006843
2022-02-11,AMZN,8045.21,8096.2,8033.1,8089.91,31272809,-0.000927,-0.000927
2022-02-12,AMZN,8123.35,8135.66,8084.09,8093.27,37458909,0.000414,0.000414
2022-02-13,AMZN,8141.83,8148.08,7934.22,7938.74,25750228,-0.019277,-0.019277
2022-02-16,AMZN,7926.9,7965.84,7904.77,7918.81,27852558,-0.002514,-0.002514
2022-02-17,AMZN,7892.41,8005.54,7885.93,7998.65,32805895,0.010032,0.010032
2022-02-18,AMZN,8001.42,8142.46,7999.83,8114.99,32748142,0.014441,0.014441
2022-02-19,AMZN,8079.9,8171.01,8070.02,8168.37,30360208,0.006557,0.006557
2022-02-20,AMZN,8133.13,8249.68,8122.82,8221.09,33796765,0.006433,0.006433
2022-02-23,AMZN,8222.51,8258.11,8202.74,8247.5,21544844,0.003208,0.003208
2022-02-24,AMZN,8235.2,8440.97,8228.16,8419.77,30806274,0.020671,0.020671
2022-02-25,AMZN,8433.93,8439.68,8394.68,8401.5,28357680,-0.002172,-0.002172
2022-02-26,AMZN,8359.81,8534.55,8346.76,8527.01,27352856,0.014829,0.014829
2022-02-27,AMZN,8542.91,8562.24,8521.28,8534.2,14928708,0.000843,0.000843
2022-03-02,AMZN,8552.3,8598.9,8541.06,8598.52,33335607,0.007508,0.007508
2022-03-03,AMZN,8602.22,8701.75,8582.84,8689.5,25759500,0.010525,0.010525
2022-03-04,AMZN,8698.64,8730.34,8682.09,8692.03,30136491,0.000291,0.000291
2022-03-05,AMZN,8711.2,8732.98,8520.22,8526.96,27852250,-0.019173,-0.019173
2022-03-06,AMZN,8505.21,8518.62,8437.82,8460.77,30545954,-0.007793,-0.007793
2022-03-09,AMZN,8461.24,8657.5,8440.8,8648.27,28754469,0.021919,0.021919
2022-03-10,AMZN,8678.5,8727.39,8658.78,8700.84,35569170,0.00606,0.00606
2022-03-11,AMZN,8730.66,8747.33,8672.82,8674.29,34222767,-0.003056,-0.003056
2022-03-12,AMZN,8669.38,8691.96,8629.09,8655.83,22598034,-0.002131,-0.002131
2022-03-13,AMZN,8676.9,8682.08,8646.37,8673.84,32683949,0.002079,0.002079
2022-03-16,AMZN,8680.39,8724.64,8655.1,8666.47,25432100,-0.00085,-0.00085
2022-03-17,AMZN,8650.29,8823.2,8643.2,8809.13,27995174,0.016328,0.016328
2022-03-18,AMZN,8824.15,9039.36,8822.36,9022.71,27543036,0.023956,0.023956
2022-03-19,AMZN,9066.38,9074.73,8937.83,8961.15,39579366,-0.006846,-0.006846
2022-03-20,AMZN,8926.19,8968.47,8790.68,8807.23,32286550,-0.017326,-0.017326
2022-03-23,AMZN,8811.23,8820.06,8750.99,8768.73,34137758,-0.004381,-0.004381
2022-03-24,AMZN,8801.28,8823.06,8684.78,8688.74,31797085,-0.009164,-0.009164
2022-03-25,AMZN,8666.91,8683.84,8650.97,8656.16,37140654,-0.003757,-0.003757
2022-03-26,AMZN,8669.02,8755.99,8661.28,8752.57,31036314,0.011076,0.011076
2022-03-27,AMZN,8757.03,8760.5,8591.27,8592.94,26077385,-0.018407,-0.018407
2022-03-30,AMZN,8572.01,8578.82,8482.1,8489.54,32501130,-0.012106,-0.012106
2022-03-31,AMZN,8492.27,8497.89,8332.28,8335.58,35976593,-0.018302,-0.018302
2022-04-01,AMZN,8315.23,8517.72,8298.09,8516.25,29590196,0.021443,0.021443
2022-04-02,AMZN,8510.62,8566.56,8501.08,8564.35,29606029,0.005632,0.005632
2022-04-03,AMZN,8606.21,8611.37,8576.9,8591.81,31303308,0.003201,0.003201
2022-04-06,AMZN,8573.58,8773.05,8564.75,8735.97,32222793,0.016639,0.016639
2022-04-07,AMZN,8730.16,8828.95,8729.19,8817.58,34587625,0.009299,0.009299
2022-04-08,AMZN,8791.34,8809.0,8719.37,8735.83,33989686,-0.009315,-0.009315
2022-04-09,AMZN,8776.25,8852.31,8755.73,8846.11,34433147,0.012544,0.012544
2022-04-10,AMZN,8884.5,8928.85,8872.46,8909.09,33374127,0.007094,0.007094
2022-04-13,AMZN,8917.12,8938.18,8822.17,8829.94,30583060,-0.008924,-0.008924
2022-04-14,AMZN,8882.88,8895.52,8761.94,8791.1,32728129,-0.004408,-0.004408
2022-04-15,AMZN,8783.65,8932.21,8759.74,8913.96,22358426,0.013878,0.013878
2022-04-16,AMZN,8895.42,9012.9,8876.08,9005.79,34353368,0.010249,0.010249
2022-04-17,AMZN,8966.76,9041.68,8949.24,9003.63,26882754,-0.00024,-0.00024
2022-04-20,AMZN,8968.81,9120.95,8941.27,9109.05,19592663,0.011641,0.011641
2022-04-21,AMZN,9107.17,9126.78,8863.66,8868.7,35071705,-0.02674,-0.02674
2022-04-22,AMZN,8910.67,9021.86,8897.54,8996.93,30506987,0.014355,0.014355
2022-04-23,AMZN,8984.66,8990.08,8956.41,8974.93,30188562,-0.002448,-0.002448
2022-04-24,AMZN,9000.29,9108.54,8980.6,9098.09,28787747,0.013629,0.013629
2022-04-27,AMZN,9101.88,9163.49,9093.54,9157.93,31227687,0.006556,0.006556
2022-04-28,AMZN,9167.22,9191.92,9025.29,9026.49,30511201,-0.014457,-0.014457
2022-04-29,AMZN,9055.41,9150.71,9053.0,9148.01,26200515,0.013373,0.013373
2022-04-30,AMZN,9109.65,9372.47,9099.09,9350.51,26816809,0.021894,0.021894
2022-05-01,AMZN,9317.15,9659.92,9304.33,9625.42,38098121,0.028977,0.028977
2022-05-04,AMZN,9657.9,9694.12,9572.05,9583.76,37111533,-0.004338,-0.004338
2022-05-05,AMZN,9583.35,9585.48,9455.3,9498.41,22869193,-0.008945,-0.008945
2022-05-06,AMZN,9467.06,9487.62,9454.29,9474.48,32724738,-0.002523,-0.002523
2022-05-07,AMZN,9456.84,9474.21,9380.95,9388.77,36936955,-0.009088,-0.009088
2022-05-08,AMZN,9386.45,9413.57,9322.17,9330.41,43694652,-0.006235,-0.006235
2022-05-11,AMZN,9343.31,9354.28,9173.03,9201.08,32759204,-0.013958,-0.013958
2022-05-12,AMZN,9208.87,9256.22,9197.08,9229.99,26765677,0.003137,0.003137
2022-05-13,AMZN,9207.89,9447.93,9207.54,9436.21,29237381,0.022097,0.022097
2022-05-14,AMZN,9473.96,9522.0,9441.59,9504.39,31915982,0.007199,0.007199
2022-05-15,AMZN,9502.01,9502.8,9248.12,9257.33,31120591,-0.026338,-0.026338
2022-05-18,AMZN,9242.0,9297.26,9210.09,9281.76,36190143,0.002636,0.002636
2022-05-19,AMZN,9249.02,9251.49,9143.3,9145.39,34919286,-0.014801,-0.014801
2022-05-20,AMZN,9216.33,9228.34,9137.85,9141.17,30090185,-0.000462,-0.000462
2022-05-21,AMZN,9106.89,9114.08,8969.77,9001.24,31268858,-0.015425,-0.015425
2022-05-22,AMZN,9065.53,9210.43,9060.9,9192.28,28830888,0.021001,0.021001
2022-05-25,AMZN,9183.5,9200.51,8987.7,9003.07,24265344,-0.020798,-0.020798
2022-05-26,AMZN,9063.37,9092.05,8976.36,8999.72,29105412,-0.000372,-0.000372
2022-05-27,AMZN,9059.74,9063.45,8979.7,8985.03,37784731,-0.001634,-0.001634
2022-05-28,AMZN,9002.41,9263.67,8982.52,9247.94,30189138,0.028841,0.028841
2022-05-29,AMZN,9230.16,9235.18,9164.19,9189.63,32244724,-0.006325,-0.006325
2022-06-01,AMZN,9188.87,9209.77,9178.49,9196.93,25591242,0.000794,0.000794
2022-06-02,AMZN,9204.76,9321.21,9194.28,9298.96,22684015,0.011033,0.011033
2022-06-03,AMZN,9320.02,9576.4,9297.8,9571.56,22876157,0.028894,0.028894
2022-06-04,AMZN,9570.51,9575.62,9561.88,9562.12,31877399,-0.000987,-0.000987
2022-06-05,AMZN,9584.52,9602.52,9534.69,9542.3,33576835,-0.002075,-0.002075
2022-06-08,AMZN,9521.42,9554.71,9454.89,9464.63,36609243,-0.008173,-0.008173
2022-06-09,AMZN,9485.23,9608.12,9469.22,9604.74,27482314,0.014695,0.014695
2022-06-10,AMZN,9617.9,9789.63,9574.56,9763.8,30852682,0.016425,0.016425
2022-06-11,AMZN,9761.18,9763.05,9630.99,9640.12,32956175,-0.012749,-0.012749
2022-06-12,AMZN,9639.14,9647.55,9505.95,9510.64,29391508,-0.013521,-0.013521
2022-06-15,AMZN,9478.15,9719.28,9462.04,9708.37,23959703,0.020577,0.020577
2022-06-16,AMZN,9696.39,9706.79,9567.32,9573.44,24893633,-0.013996,-0.013996
2022-06-17,AMZN,9594.93,9754.83,9560.31,9712.86,24792497,0.014458,0.014458
2022-06-18,AMZN,9745.48,9758.42,9690.31,9699.17,25627149,-0.001411,-0.001411
2022-06-19,AMZN,9736.45,9764.96,9552.41,9556.18,30989145,-0.014852,-0.014852
2022-06-22,AMZN,9587.42,9626.09,9576.02,9603.74,26622612,0.004965,0.004965
2022-06-23,AMZN,9601.16,9711.26,9584.41,9704.51,23540993,0.010438,0.010438
2022-06-24,AMZN,9676.86,9686.67,9649.44,9660.35,33885062,-0.004561,-0.004561
2022-06-25,AMZN,9676.46,9676.91,9564.69,9592.72,30764881,-0.007025,-0.007025
2022-06-26,AMZN,9586.97,9605.58,9422.28,9426.8,28125484,-0.017448,-0.017448
2022-06-29,AMZN,9402.21,9616.27,9397.4,9613.35,27395858,0.019597,0.019597
2022-06-30,AMZN,9609.99,9630.09,9429.87,9454.47,27974194,-0.016666,-0.016666
2022-07-01,AMZN,9504.75,9525.83,9502.62,9525.47,31099194,0.007482,0.007482
2022-07-02,AMZN,9554.77,9584.64,9388.86,9402.48,37548535,-0.012996,-0.012996
2022-07-03,AMZN,9417.88,9426.57,9231.77,9243.11,34360997,-0.017096,-0.017096
2022-07-06,AMZN,9242.41,9309.23,9226.38,9302.64,39224225,0.00642,0.00642
2022-07-07,AMZN,9319.75,9330.54,9216.32,9224.77,31860209,-0.008405,-0.008405
2022-07-08,AMZN,9247.25,9285.5,9059.34,9082.18,28587274,-0.015578,-0.015578
2022-07-09,AMZN,9092.16,9106.39,8788.55,8809.59,30346609,-0.030474,-0.030474
2022-07-10,AMZN,8843.32,8868.92,8689.63,8719.09,27263161,-0.010325,-0.010325
2022-07-13,AMZN,8730.41,8738.66,8435.42,8438.0,34269237,-0.03277,-0.03277
2022-07-14,AMZN,8446.44,8453.27,8335.46,8338.12,22774458,-0.011907,-0.011907
2022-07-15,AMZN,8330.25,8415.38,8324.42,8414.25,28053219,0.009088,0.009088
2022-07-16,AMZN,8456.64,8470.71,8432.47,8435.34,26048809,0.002503,0.002503
2022-07-17,AMZN,8470.92,8539.68,8468.44,8504.14,34515131,0.008124,0.008124
2022-07-20,AMZN,8477.22,8508.14,8470.61,8480.45,24917903,-0.002789,-0.002789
2022-07-21,AMZN,8488.57,8503.57,8250.31,8275.31,39589148,-0.024488,-0.024488
2022-07-22,AMZN,8260.94,8280.57,8098.27,8113.84,30767828,-0.019705,-0.019705
2022-07-23,AMZN,8088.67,8090.92,8067.57,8083.83,25975340,-0.003705,-0.003705
2022-07-24,AMZN,8053.45,8130.74,8030.71,8114.5,36828679,0.003787,0.003787
2022-07-27,AMZN,8154.28,8211.71,8152.0,8189.2,28014693,0.009164,0.009164
2022-07-28,AMZN,8198.17,8258.02,8182.33,8246.04,35723866,0.006916,0.006916
2022-07-29,AMZN,8224.59,8228.95,8177.41,8199.93,33058132,-0.005607,-0.005607
2022-07-30,AMZN,8216.9,8235.33,8180.89,8181.68,26269074,-0.002229,-0.002229
2022-07-31,AMZN,8178.86,8203.78,8166.49,8169.84,26301753,-0.001448,-0.001448
2022-08-03,AMZN,8181.31,8187.26,8157.92,8184.77,30321583,0.001826,0.001826
2022-08-04,AMZN,8220.05,8404.88,8196.13,8391.7,31558667,0.024968,0.024968
2022-08-05,AMZN,8377.59,8457.06,8373.93,8421.37,30608288,0.003529,0.003529
2022-08-06,AMZN,8426.59,8575.39,8416.64,8550.14,25320640,0.015175,0.015175
2022-08-07,AMZN,8579.34,8591.78,8314.45,8338.88,21532603,-0.025018,-0.025018
2022-08-10,AMZN,8359.86,8399.6,8358.6,8373.14,23336590,0.0041,0.0041
2022-08-11,AMZN,8363.44,8590.3,8346.36,8585.47,27579367,0.025042,0.025042
2022-08-12,AMZN,8596.12,8672.67,8559.57,8670.93,24840482,0.009905,0.009905
2022-08-13,AMZN,8636.89,8694.28,8631.36,8669.01,26659929,-0.000221,-0.000221
2022-08-14,AMZN,8713.15,8869.49,8682.32,8821.39,27269002,0.017425,0.017425
2022-08-17,AMZN,8806.13,8841.85,8793.21,8826.37,34805171,0.000565,0.000565
2022-08-18,AMZN,8856.97,8860.2,8731.59,8768.22,42178626,-0.00661,-0.00661
2022-08-19,AMZN,8754.42,8754.53,8514.79,8545.98,30149842,-0.025673,-0.025673
2022-08-20,AMZN,8507.22,8509.13,8468.13,8471.04,28763610,-0.008808,-0.008808
2022-08-21,AMZN,8456.98,8525.78,8453.3,8499.25,25749096,0.003325,0.003325
2022-08-24,AMZN,8481.89,8487.97,8354.88,8364.62,36367900,-0.015967,-0.015967
2022-08-25,AMZN,8335.05,8585.56,8330.67,8571.0,19805766,0.024374,0.024374
2022-08-26,AMZN,8554.89,8558.45,8508.82,8545.21,36162377,-0.003013,-0.003013
2022-08-27,AMZN,8515.46,8533.7,8312.91,8318.44,27093397,-0.026897,-0.026897
2022-08-28,AMZN,8322.83,8601.06,8321.21,8596.59,38772691,0.032892,0.032892
2022-08-31,AMZN,8588.5,8680.26,8580.58,8676.87,30856850,0.009295,0.009295
2022-09-01,AMZN,8678.25,9007.7,8661.24,8994.27,35874609,0.035927,0.035927
2022-09-02,AMZN,9013.69,9044.44,9009.1,9042.99,26164085,0.005403,0.005403
2022-09-03,AMZN,9091.14,9100.39,8897.62,8904.22,27149012,-0.015465,-0.015465
2022-09-04,AMZN,8911.77,8951.86,8731.81,8738.52,23182637,-0.018784,-0.018784
2022-09-07,AMZN,8744.14,8746.36,8675.05,8692.31,22987597,-0.005303,-0.005303
2022-09-08,AMZN,8644.85,8657.92,8638.88,8655.57,32095804,-0.004235,-0.004235
2022-09-09,AMZN,8631.95,8660.86,8514.82,8554.89,30294308,-0.011701,-0.011701
2022-09-10,AMZN,8516.52,8523.25,8448.56,8449.32,35529403,-0.012417,-0.012417
2022-09-11,AMZN,8449.87,8571.13,8443.39,8569.78,38274040,0.014157,0.014157
2022-09-14,AMZN,8592.98,8596.58,8173.06,8183.85,28964571,-0.04608,-0.04608
2022-09-15,AMZN,8165.78,8214.72,8152.52,8203.41,36161095,0.002388,0.002388
2022-09-16,AMZN,8188.45,8197.65,8121.36,8134.66,34908333,-0.008416,-0.008416
2022-09-17,AMZN,8131.47,8352.49,8118.35,8341.35,31968123,0.025091,0.025091
2022-09-18,AMZN,8338.91,8826.41,8312.42,8809.97,31452106,0.054659,0.054659
2022-09-21,AMZN,8827.02,8862.16,8682.52,8687.13,24302020,-0.014042,-0.014042
2022-09-22,AMZN,8696.34,8702.91,8650.17,8681.25,28247828,-0.000677,-0.000677
2022-09-23,AMZN,8739.51,8765.34,8730.72,8745.87,27600713,0.007416,0.007416
2022-09-24,AMZN,8778.46,8791.87,8621.07,8642.96,23987026,-0.011836,-0.011836
2022-09-25,AMZN,8692.99,8807.43,8683.97,8802.55,25237848,0.018296,0.018296
2022-09-28,AMZN,8762.24,8871.91,8735.14,8869.4,30544634,0.007566,0.007566
2022-09-29,AMZN,8905.34,8952.77,8896.19,8937.38,31243710,0.007635,0.007635
2022-09-30,AMZN,8900.91,8908.82,8853.31,8865.9,22927822,-0.00803,-0.00803
2022-10-01,AMZN,8865.7,8879.4,8843.01,8873.35,32317304,0.00084,0.00084
2022-10-02,AMZN,8891.84,8901.56,8702.65,8716.98,26019467,-0.01778,-0.01778
2022-10-05,AMZN,8735.85,8802.75,8723.49,8786.36,28186797,0.007928,0.007928
2022-10-06,AMZN,8799.14,8970.95,8778.15,8949.82,28451959,0.018432,0.018432
2022-10-07,AMZN,9005.48,9042.85,8807.94,8828.54,27810402,-0.013643,-0.013643
2022-10-08,AMZN,8878.21,9082.53,8862.7,9054.67,33728273,0.02529,0.02529
2022-10-09,AMZN,9037.1,9046.57,8902.31,8905.12,39611682,-0.016654,-0.016654
2022-10-12,AMZN,8921.83,8934.1,8819.2,8837.4,33397110,-0.007634,-0.007634
2022-10-13,AMZN,8843.71,8918.9,8840.6,8897.39,39849059,0.006766,0.006766
2022-10-14,AMZN,8892.27,8970.84,8890.04,8966.74,26877498,0.007763,0.007763
2022-10-15,AMZN,9008.39,9026.8,8904.0,8943.45,20281319,-0.0026,-0.0026
2022-10-16,AMZN,8925.93,8942.07,8828.99,8841.25,31120590,-0.011494,-0.011494
2022-10-19,AMZN,8842.77,8920.06,8834.21,8917.02,29662128,0.008534,0.008534
2022-10-20,AMZN,8910.53,8915.35,8810.72,8844.29,29571757,-0.008189,-0.008189
2022-10-21,AMZN,8849.09,8993.81,8828.79,8951.31,24153637,0.012027,0.012027
2022-10-22,AMZN,8901.89,9115.89,8883.66,9066.55,38304155,0.012792,0.012792
2022-10-23,AMZN,9076.77,9093.84,8975.49,8991.18,22201143,-0.008348,-0.008348
2022-10-26,AMZN,9057.46,9186.54,9055.13,9182.66,29233527,0.021073,0.021073
2022-10-27,AMZN,9198.86,9264.62,9182.81,9256.1,29329738,0.007966,0.007966
2022-10-28,AMZN,9245.27,9268.33,9172.01,9185.54,34258945,-0.007653,-0.007653
2022-10-29,AMZN,9147.81,9268.75,9146.76,9240.2,25192576,0.005934,0.005934
2022-10-30,AMZN,9221.81,9533.72,9220.56,9501.65,25747581,0.027902,0.027902
2022-11-02,AMZN,9477.5,9866.85,9463.14,9853.27,30987269,0.036338,0.036338
2022-11-03,AMZN,9880.8,9886.74,9659.05,9687.1,24961093,-0.017009,-0.017009
2022-11-04,AMZN,9705.97,9718.65,9605.35,9610.34,29109676,-0.007955,-0.007955
2022-11-05,AMZN,9587.98,9673.76,9565.32,9659.83,28122106,0.005136,0.005136
2022-11-06,AMZN,9635.52,9731.78,9626.4,9722.69,29938958,0.006486,0.006486
2022-11-09,AMZN,9730.5,9745.97,9610.4,9611.15,26402461,-0.011539,-0.011539
2022-11-10,AMZN,9601.2,9759.67,9595.28,9739.94,32780290,0.013312,0.013312
2022-11-11,AMZN,9708.78,9872.52,9696.04,9871.8,32656707,0.013447,0.013447
2022-11-12,AMZN,9887.61,9910.75,9814.06,9841.66,23992179,-0.003058,-0.003058
